column 0,column 1,column 2,column 3,column 4
0.20643380132850242,0.21736029095441595,0.21570726495726497,0.21736029095441595,0.20643380132850242
0.1394060084541063,0.15571799382716048,0.15195868945868946,0.15571799382716048,0.1394060084541063
0.3441644824311491,0.28722023263888885,0.2645638888888889,0.28722023263888885,0.3441644824311491
