beam 0,beam 1,beam 2,beam 3
0.14896889660047555,0.1488130582867425,0.14853415590257696,0.154370220422852
0.12101116348300667,0.11941437195071528,0.119675018605805,0.12497643264698585
0.12457400804187847,0.13336987583137347,0.13022418632880664,0.14505854386364214
