beam 0,beam 1,beam 2,beam 3
0.5304804277111572,0.5078484645394351,0.5078484645394351,0.5304804277111572
0.5024708667162344,0.4801030026081673,0.4801030026081673,0.5024708667162344
0.602067881428748,0.5558851705481074,0.5558851705481074,0.602067881428748
