beam 0,beam 1,beam 2,beam 3
0.1188192342677582,0.1184602662697428,0.11813015794261139,0.12407632514677912
0.11518977921111383,0.11429843711237905,0.11439254113950217,0.12009377325725624
0.12411160003034673,0.13287484510532838,0.12969754444528742,0.1446874288748957
