beam 0,beam 1,beam 2,beam 3
0.7914792651823415,0.7643280015479577,0.7643280015479577,0.7914792651823415
0.5364837948396378,0.5168261985066325,0.5168261985066325,0.5364837948396378
0.6049215808751618,0.5603157670709438,0.5603157670709438,0.6049215808751618
