column 0,column 1,column 2,column 3,column 4
0.11055577194678706,0.07681484919783238,0.07430911296664236,0.07681484919783238,0.11055577194678706
0.04328864470653292,0.03202763421026296,0.030742302438878474,0.03202763421026296,0.04328864470653292
0.041892900160285886,0.04228936349430769,0.03942922799056887,0.04228936349430769,0.041892900160285886
